area,0,1,2,3,4,5,6,7,8,9,10
0302,0.4859715100887257,0.4859715100887257,0.4859715100887257,0.4859715100887257,0.4859715100887257,0.4859715100887257,0.4859715100887257,0.4859715100887257,0.4859715100887257,0.4859715100887257,0.4859715100887257
0303,0.04882177823833239,0.04882177823833239,0.04882177823833239,0.04882177823833239,0.04882177823833239,0.04882177823833239,0.04882177823833239,0.04882177823833239,0.04882177823833239,0.04882177823833239,0.04882177823833239
0304,0.39670671332511165,0.39670671332511165,0.39670671332511165,0.39670671332511165,0.39670671332511165,0.39670671332511165,0.39670671332511165,0.39670671332511165,0.39670671332511165,0.39670671332511165,0.39670671332511165
0305,0.17528478338875553,0.17528478338875553,0.17528478338875553,0.17528478338875553,0.17528478338875553,0.17528478338875553,0.17528478338875553,0.17528478338875553,0.17528478338875553,0.17528478338875553,0.17528478338875553
0307,0.44623970653987943,0.44623970653987943,0.44623970653987943,0.44623970653987943,0.44623970653987943,0.44623970653987943,0.44623970653987943,0.44623970653987943,0.44623970653987943,0.44623970653987943,0.44623970653987943
0308,0.26924996129430656,0.26924996129430656,0.26924996129430656,0.26924996129430656,0.26924996129430656,0.26924996129430656,0.26924996129430656,0.26924996129430656,0.26924996129430656,0.26924996129430656,0.26924996129430656
0309,0.12222126838611949,0.12222126838611949,0.12222126838611949,0.12222126838611949,0.12222126838611949,0.12222126838611949,0.12222126838611949,0.12222126838611949,0.12222126838611949,0.12222126838611949,0.12222126838611949
0311,0.4195186994119215,0.4195186994119215,0.4195186994119215,0.4195186994119215,0.4195186994119215,0.4195186994119215,0.4195186994119215,0.4195186994119215,0.4195186994119215,0.4195186994119215,0.4195186994119215
0313,0.2949663614763049,0.2949663614763049,0.2949663614763049,0.2949663614763049,0.2949663614763049,0.2949663614763049,0.2949663614763049,0.2949663614763049,0.2949663614763049,0.2949663614763049,0.2949663614763049
0314,0.35816190228606326,0.35816190228606326,0.35816190228606326,0.35816190228606326,0.35816190228606326,0.35816190228606326,0.35816190228606326,0.35816190228606326,0.35816190228606326,0.35816190228606326,0.35816190228606326
0315,0.1429376125133624,0.1429376125133624,0.1429376125133624,0.1429376125133624,0.1429376125133624,0.1429376125133624,0.1429376125133624,0.1429376125133624,0.1429376125133624,0.1429376125133624,0.1429376125133624
0316,0.17787168896290145,0.17787168896290145,0.17787168896290145,0.17787168896290145,0.17787168896290145,0.17787168896290145,0.17787168896290145,0.17787168896290145,0.17787168896290145,0.17787168896290145,0.17787168896290145
0317,0.11868960815835311,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
0318,0.3537571852852862,0.3537571852852862,0.3537571852852862,0.3537571852852862,0.3537571852852862,0.3537571852852862,0.3537571852852862,0.3537571852852862,0.3537571852852862,0.3537571852852862,0.3537571852852862
0319,0.2928758904083036,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
0320,0.36375774227905566,0.36375774227905566,0.36375774227905566,0.36375774227905566,0.36375774227905566,0.36375774227905566,0.36375774227905566,0.36375774227905566,0.36375774227905566,0.36375774227905566,0.36375774227905566
0321,0.10334445461561309,0.10334445461561309,0.10334445461561309,0.10334445461561309,0.10334445461561309,0.10334445461561309,0.10334445461561309,0.10334445461561309,0.10334445461561309,0.10334445461561309,0.10334445461561309
0322,0.28518766676088464,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
0323,0.46678626580255633,0.4797977243866445,0.46219914482439917,0.46368264796952113,0.4645371072555712,0.46379187648534376,0.46240126427471506,0.4620104167748595,0.4587357718937108,0.45839694325462105,0.4583949965933453
0324,0.4495499941778178,0.4495499941778178,0.4495499941778178,0.4495499941778178,0.4495499941778178,0.4495499941778178,0.4495499941778178,0.4495499941778178,0.4495499941778178,0.4495499941778178,0.4495499941778178
0325,0.2566557276473585,0.2566557276473585,0.2566557276473585,0.2566557276473585,0.2566557276473585,0.2566557276473585,0.2566557276473585,0.2566557276473585,0.2566557276473585,0.2566557276473585,0.2566557276473585
0326,0.15825385770441988,0.15825385770441988,0.15825385770441988,0.15825385770441988,0.15825385770441988,0.15825385770441988,0.15825385770441988,0.15825385770441988,0.15825385770441988,0.15825385770441988,0.15825385770441988
0327,0.16952677639345579,0.16952677639345579,0.16952677639345579,0.16952677639345579,0.16952677639345579,0.16952677639345579,0.16952677639345579,0.16952677639345579,0.16952677639345579,0.16952677639345579,0.16952677639345579
0328,0.3890507705027882,0.3890507705027882,0.3890507705027882,0.3890507705027882,0.3890507705027882,0.3890507705027882,0.3890507705027882,0.3890507705027882,0.3890507705027882,0.3890507705027882,0.3890507705027882
0329,0.4094693344568133,0.4094693344568133,0.4094693344568133,0.4094693344568133,0.4094693344568133,0.4094693344568133,0.4094693344568133,0.4094693344568133,0.4094693344568133,0.4094693344568133,0.4094693344568133
0330,0.26297782707949696,0.26297782707949696,0.26297782707949696,0.26297782707949696,0.26297782707949696,0.26297782707949696,0.26297782707949696,0.26297782707949696,0.26297782707949696,0.26297782707949696,0.26297782707949696
0331,0.3601884161697967,0.4352046760798934,0.35959721079110557,0.3682324331725533,0.37907032915467037,0.3774257415778829,0.37514994541296237,0.37523788083702925,0.37622621099461445,0.37639857841413976,0.3763993926911611
0332,0.3026028128683041,0.3026028128683041,0.3026028128683041,0.3026028128683041,0.3026028128683041,0.3026028128683041,0.3026028128683041,0.3026028128683041,0.3026028128683041,0.3026028128683041,0.3026028128683041
0334,0.48160908435814637,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
0335,0.4904528960058644,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
0336,0.37117622609707546,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
0337,0.324988867218755,0.324988867218755,0.324988867218755,0.324988867218755,0.324988867218755,0.324988867218755,0.324988867218755,0.324988867218755,0.324988867218755,0.324988867218755,0.324988867218755
0338,0.3422764739774249,0.34998444157900793,0.33956104113658636,0.3404396829696143,0.340944999155414,0.340503474196422,0.33967885887860605,0.33944751707379206,0.3375008857795465,0.3373015071113526,0.33730040896320024
0339,0.2964076245269123,0.2964076245269123,0.2964076245269123,0.2964076245269123,0.2964076245269123,0.2964076245269123,0.2964076245269123,0.2964076245269123,0.2964076245269123,0.2964076245269123,0.2964076245269123
0340,0.021425771757130785,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
0341,0.2632142575840953,0.2632142575840953,0.2632142575840953,0.2632142575840953,0.2632142575840953,0.2632142575840953,0.2632142575840953,0.2632142575840953,0.2632142575840953,0.2632142575840953,0.2632142575840953
0342,0.11475450270503279,0.11475450270503279,0.11475450270503279,0.11475450270503279,0.11475450270503279,0.11475450270503279,0.11475450270503279,0.11475450270503279,0.11475450270503279,0.11475450270503279,0.11475450270503279
0343,0.3981624128154964,0.3981624128154964,0.3981624128154964,0.3981624128154964,0.3981624128154964,0.3981624128154964,0.3981624128154964,0.3981624128154964,0.3981624128154964,0.3981624128154964,0.3981624128154964
0344,0.3135893683657083,0.3135893683657083,0.3135893683657083,0.3135893683657083,0.3135893683657083,0.3135893683657083,0.3135893683657083,0.3135893683657083,0.3135893683657083,0.3135893683657083,0.3135893683657083
0345,0.276320182949624,0.276320182949624,0.276320182949624,0.276320182949624,0.276320182949624,0.276320182949624,0.276320182949624,0.276320182949624,0.276320182949624,0.276320182949624,0.276320182949624
0347,0.24109737307661006,0.24109737307661006,0.24109737307661006,0.24109737307661006,0.24109737307661006,0.24109737307661006,0.24109737307661006,0.24109737307661006,0.24109737307661006,0.24109737307661006,0.24109737307661006
0348,0.33592562939950876,0.33592562939950876,0.33592562939950876,0.33592562939950876,0.33592562939950876,0.33592562939950876,0.33592562939950876,0.33592562939950876,0.33592562939950876,0.33592562939950876,0.33592562939950876
0349,0.48233264556913324,0.48233264556913324,0.48233264556913324,0.48233264556913324,0.48233264556913324,0.48233264556913324,0.48233264556913324,0.48233264556913324,0.48233264556913324,0.48233264556913324,0.48233264556913324
0350,0.44048132134305507,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
0351,0.2472683789536242,0.2472683789536242,0.2472683789536242,0.2472683789536242,0.2472683789536242,0.2472683789536242,0.2472683789536242,0.2472683789536242,0.2472683789536242,0.2472683789536242,0.2472683789536242
0352,0.30143449567039765,0.30143449567039765,0.30143449567039765,0.30143449567039765,0.30143449567039765,0.30143449567039765,0.30143449567039765,0.30143449567039765,0.30143449567039765,0.30143449567039765,0.30143449567039765
0353,0.2124622880483102,0.2124622880483102,0.2124622880483102,0.2124622880483102,0.2124622880483102,0.2124622880483102,0.2124622880483102,0.2124622880483102,0.2124622880483102,0.2124622880483102,0.2124622880483102
0354,0.09607430198066227,0.09607430198066227,0.09607430198066227,0.09607430198066227,0.09607430198066227,0.09607430198066227,0.09607430198066227,0.09607430198066227,0.09607430198066227,0.09607430198066227,0.09607430198066227
0355,0.34610665151488573,0.34610665151488573,0.34610665151488573,0.34610665151488573,0.34610665151488573,0.34610665151488573,0.34610665151488573,0.34610665151488573,0.34610665151488573,0.34610665151488573,0.34610665151488573
0356,0.3299748647862103,0.3802017097180595,0.35522250838278197,0.34404062407193287,0.3235016332307715,0.32851999785108155,0.33429992389054886,0.33436689531459857,0.334455812746312,0.3343303814828227,0.3343247181388299
0357,0.1353457878342824,0.1353457878342824,0.1353457878342824,0.1353457878342824,0.1353457878342824,0.1353457878342824,0.1353457878342824,0.1353457878342824,0.1353457878342824,0.1353457878342824,0.1353457878342824
0358,0.25114599518490666,0.25114599518490666,0.25114599518490666,0.25114599518490666,0.25114599518490666,0.25114599518490666,0.25114599518490666,0.25114599518490666,0.25114599518490666,0.25114599518490666,0.25114599518490666
0359,0.28620146399180935,0.28620146399180935,0.28620146399180935,0.28620146399180935,0.28620146399180935,0.28620146399180935,0.28620146399180935,0.28620146399180935,0.28620146399180935,0.28620146399180935,0.28620146399180935
0360,0.35023774621176224,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
0361,0.3378903861271546,0.3378903861271546,0.3378903861271546,0.3378903861271546,0.3378903861271546,0.3378903861271546,0.3378903861271546,0.3378903861271546,0.3378903861271546,0.3378903861271546,0.3378903861271546
0362,0.19901939656808776,0.19901939656808776,0.19901939656808776,0.19901939656808776,0.19901939656808776,0.19901939656808776,0.19901939656808776,0.19901939656808776,0.19901939656808776,0.19901939656808776,0.19901939656808776
0363,0.36354564222334207,0.36354564222334207,0.36354564222334207,0.36354564222334207,0.36354564222334207,0.36354564222334207,0.36354564222334207,0.36354564222334207,0.36354564222334207,0.36354564222334207,0.36354564222334207
0364,0.3673344007230538,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
0365,0.26066653340844304,0.26066653340844304,0.26066653340844304,0.26066653340844304,0.26066653340844304,0.26066653340844304,0.26066653340844304,0.26066653340844304,0.26066653340844304,0.26066653340844304,0.26066653340844304
0366,0.2495326312974267,0.2495326312974267,0.2495326312974267,0.2495326312974267,0.2495326312974267,0.2495326312974267,0.2495326312974267,0.2495326312974267,0.2495326312974267,0.2495326312974267,0.2495326312974267
0367,0.3706710748002247,0.3706710748002247,0.3706710748002247,0.3706710748002247,0.3706710748002247,0.3706710748002247,0.3706710748002247,0.3706710748002247,0.3706710748002247,0.3706710748002247,0.3706710748002247
0368,0.3252869178744972,0.3252869178744972,0.3252869178744972,0.3252869178744972,0.3252869178744972,0.3252869178744972,0.3252869178744972,0.3252869178744972,0.3252869178744972,0.3252869178744972,0.3252869178744972
0369,0.3089816590595781,0.3089816590595781,0.3089816590595781,0.3089816590595781,0.3089816590595781,0.3089816590595781,0.3089816590595781,0.3089816590595781,0.3089816590595781,0.3089816590595781,0.3089816590595781
0370,0.3761308725125625,0.577942062600322,0.6145445593521346,0.6435554324580274,0.72,0.72,0.72,0.72,0.72,0.72,0.72
0371,0.18176876356927463,0.18176876356927463,0.18176876356927463,0.18176876356927463,0.18176876356927463,0.18176876356927463,0.18176876356927463,0.18176876356927463,0.18176876356927463,0.18176876356927463,0.18176876356927463
0372,0.2761478488015052,0.2761478488015052,0.2761478488015052,0.2761478488015052,0.2761478488015052,0.2761478488015052,0.2761478488015052,0.2761478488015052,0.2761478488015052,0.2761478488015052,0.2761478488015052
0373,0.2656018671182456,0.2656018671182456,0.2656018671182456,0.2656018671182456,0.2656018671182456,0.2656018671182456,0.2656018671182456,0.2656018671182456,0.2656018671182456,0.2656018671182456,0.2656018671182456
0374,0.20111937686648182,0.20111937686648182,0.20111937686648182,0.20111937686648182,0.20111937686648182,0.20111937686648182,0.20111937686648182,0.20111937686648182,0.20111937686648182,0.20111937686648182,0.20111937686648182
0375,0.17237606249893858,0.17237606249893858,0.17237606249893858,0.17237606249893858,0.17237606249893858,0.17237606249893858,0.17237606249893858,0.17237606249893858,0.17237606249893858,0.17237606249893858,0.17237606249893858
0376,0.3079625748657626,0.3079625748657626,0.3079625748657626,0.3079625748657626,0.3079625748657626,0.3079625748657626,0.3079625748657626,0.3079625748657626,0.3079625748657626,0.3079625748657626,0.3079625748657626
0377,0.21606086235127078,0.21606086235127078,0.21606086235127078,0.21606086235127078,0.21606086235127078,0.21606086235127078,0.21606086235127078,0.21606086235127078,0.21606086235127078,0.21606086235127078,0.21606086235127078
0378,0.2509423883295088,0.2509423883295088,0.2509423883295088,0.2509423883295088,0.2509423883295088,0.2509423883295088,0.2509423883295088,0.2509423883295088,0.2509423883295088,0.2509423883295088,0.2509423883295088
0379,0.2864001792778493,0.2864001792778493,0.2864001792778493,0.2864001792778493,0.2864001792778493,0.2864001792778493,0.2864001792778493,0.2864001792778493,0.2864001792778493,0.2864001792778493,0.2864001792778493
0380,0.3053555247293652,0.3053555247293652,0.3053555247293652,0.3053555247293652,0.3053555247293652,0.3053555247293652,0.3053555247293652,0.3053555247293652,0.3053555247293652,0.3053555247293652,0.3053555247293652
0381,0.3665710114894887,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
0382,0.26969297509642914,0.26969297509642914,0.26969297509642914,0.26969297509642914,0.26969297509642914,0.26969297509642914,0.26969297509642914,0.26969297509642914,0.26969297509642914,0.26969297509642914,0.26969297509642914
0383,0.34327048055292714,0.34327048055292714,0.34327048055292714,0.34327048055292714,0.34327048055292714,0.34327048055292714,0.34327048055292714,0.34327048055292714,0.34327048055292714,0.34327048055292714,0.34327048055292714
0384,0.26924320887970354,0.26924320887970354,0.26924320887970354,0.26924320887970354,0.26924320887970354,0.26924320887970354,0.26924320887970354,0.26924320887970354,0.26924320887970354,0.26924320887970354,0.26924320887970354
0385,0.4381638634473659,0.4381638634473659,0.4381638634473659,0.4381638634473659,0.4381638634473659,0.4381638634473659,0.4381638634473659,0.4381638634473659,0.4381638634473659,0.4381638634473659,0.4381638634473659
0386,0.24083889247809975,0.24083889247809975,0.24083889247809975,0.24083889247809975,0.24083889247809975,0.24083889247809975,0.24083889247809975,0.24083889247809975,0.24083889247809975,0.24083889247809975,0.24083889247809975
0387,0.37046602586156147,0.37046602586156147,0.37046602586156147,0.37046602586156147,0.37046602586156147,0.37046602586156147,0.37046602586156147,0.37046602586156147,0.37046602586156147,0.37046602586156147,0.37046602586156147
0388,0.24993556414009435,0.24993556414009435,0.24993556414009435,0.24993556414009435,0.24993556414009435,0.24993556414009435,0.24993556414009435,0.24993556414009435,0.24993556414009435,0.24993556414009435,0.24993556414009435
0389,0.32877122744536297,0.32877122744536297,0.32877122744536297,0.32877122744536297,0.32877122744536297,0.32877122744536297,0.32877122744536297,0.32877122744536297,0.32877122744536297,0.32877122744536297,0.32877122744536297
0390,0.34557235582653717,0.34557235582653717,0.34557235582653717,0.34557235582653717,0.34557235582653717,0.34557235582653717,0.34557235582653717,0.34557235582653717,0.34557235582653717,0.34557235582653717,0.34557235582653717
0391,0.3057670832091688,0.3057670832091688,0.3057670832091688,0.3057670832091688,0.3057670832091688,0.3057670832091688,0.3057670832091688,0.3057670832091688,0.3057670832091688,0.3057670832091688,0.3057670832091688
0392,0.2494590719617365,0.2494590719617365,0.2494590719617365,0.2494590719617365,0.2494590719617365,0.2494590719617365,0.2494590719617365,0.2494590719617365,0.2494590719617365,0.2494590719617365,0.2494590719617365
0393,0.41819284463370787,0.41819284463370787,0.41819284463370787,0.41819284463370787,0.41819284463370787,0.41819284463370787,0.41819284463370787,0.41819284463370787,0.41819284463370787,0.41819284463370787,0.41819284463370787
0394,0.32758073139579186,0.32758073139579186,0.32758073139579186,0.32758073139579186,0.32758073139579186,0.32758073139579186,0.32758073139579186,0.32758073139579186,0.32758073139579186,0.32758073139579186,0.32758073139579186
0395,0.3301252604059489,0.3301252604059489,0.3301252604059489,0.3301252604059489,0.3301252604059489,0.3301252604059489,0.3301252604059489,0.3301252604059489,0.3301252604059489,0.3301252604059489,0.3301252604059489
0396,0.253474578006082,0.253474578006082,0.253474578006082,0.253474578006082,0.253474578006082,0.253474578006082,0.253474578006082,0.253474578006082,0.253474578006082,0.253474578006082,0.253474578006082
0398,0.3087101736716266,0.3087101736716266,0.3087101736716266,0.3087101736716266,0.3087101736716266,0.3087101736716266,0.3087101736716266,0.3087101736716266,0.3087101736716266,0.3087101736716266,0.3087101736716266
0399,0.2912810289463589,0.2912810289463589,0.2912810289463589,0.2912810289463589,0.2912810289463589,0.2912810289463589,0.2912810289463589,0.2912810289463589,0.2912810289463589,0.2912810289463589,0.2912810289463589
0400,0.23542426779343273,0.23542426779343273,0.23542426779343273,0.23542426779343273,0.23542426779343273,0.23542426779343273,0.23542426779343273,0.23542426779343273,0.23542426779343273,0.23542426779343273,0.23542426779343273
0401,0.23013017715257383,0.23013017715257383,0.23013017715257383,0.23013017715257383,0.23013017715257383,0.23013017715257383,0.23013017715257383,0.23013017715257383,0.23013017715257383,0.23013017715257383,0.23013017715257383
0402,0.14040112160631732,0.14040112160631732,0.14040112160631732,0.14040112160631732,0.14040112160631732,0.14040112160631732,0.14040112160631732,0.14040112160631732,0.14040112160631732,0.14040112160631732,0.14040112160631732
0403,0.2646619984295246,0.2646619984295246,0.2646619984295246,0.2646619984295246,0.2646619984295246,0.2646619984295246,0.2646619984295246,0.2646619984295246,0.2646619984295246,0.2646619984295246,0.2646619984295246
0404,0.363363832627418,0.363363832627418,0.363363832627418,0.363363832627418,0.363363832627418,0.363363832627418,0.363363832627418,0.363363832627418,0.363363832627418,0.363363832627418,0.363363832627418
0405,0.3088167448286759,0.3088167448286759,0.3088167448286759,0.3088167448286759,0.3088167448286759,0.3088167448286759,0.3088167448286759,0.3088167448286759,0.3088167448286759,0.3088167448286759,0.3088167448286759
0406,0.3330014246504971,0.3330014246504971,0.3330014246504971,0.3330014246504971,0.3330014246504971,0.3330014246504971,0.3330014246504971,0.3330014246504971,0.3330014246504971,0.3330014246504971,0.3330014246504971
0407,0.4440643077427068,0.4440643077427068,0.4440643077427068,0.4440643077427068,0.4440643077427068,0.4440643077427068,0.4440643077427068,0.4440643077427068,0.4440643077427068,0.4440643077427068,0.4440643077427068
0408,0.33411468639362535,0.33411468639362535,0.33411468639362535,0.33411468639362535,0.33411468639362535,0.33411468639362535,0.33411468639362535,0.33411468639362535,0.33411468639362535,0.33411468639362535,0.33411468639362535
0409,0.33162021254626406,0.33162021254626406,0.33162021254626406,0.33162021254626406,0.33162021254626406,0.33162021254626406,0.33162021254626406,0.33162021254626406,0.33162021254626406,0.33162021254626406,0.33162021254626406
0410,0.3906450038003848,0.3906450038003848,0.3906450038003848,0.3906450038003848,0.3906450038003848,0.3906450038003848,0.3906450038003848,0.3906450038003848,0.3906450038003848,0.3906450038003848,0.3906450038003848
0411,0.1656766365753862,0.1656766365753862,0.1656766365753862,0.1656766365753862,0.1656766365753862,0.1656766365753862,0.1656766365753862,0.1656766365753862,0.1656766365753862,0.1656766365753862,0.1656766365753862
0412,0.07041461902121407,0.07041461902121407,0.07041461902121407,0.07041461902121407,0.07041461902121407,0.07041461902121407,0.07041461902121407,0.07041461902121407,0.07041461902121407,0.07041461902121407,0.07041461902121407
0413,0.31108376057332565,0.31108376057332565,0.31108376057332565,0.31108376057332565,0.31108376057332565,0.31108376057332565,0.31108376057332565,0.31108376057332565,0.31108376057332565,0.31108376057332565,0.31108376057332565
0414,0.29324130032642653,0.29324130032642653,0.29324130032642653,0.29324130032642653,0.29324130032642653,0.29324130032642653,0.29324130032642653,0.29324130032642653,0.29324130032642653,0.29324130032642653,0.29324130032642653
0415,0.22287179348916814,0.22287179348916814,0.22287179348916814,0.22287179348916814,0.22287179348916814,0.22287179348916814,0.22287179348916814,0.22287179348916814,0.22287179348916814,0.22287179348916814,0.22287179348916814
0416,0.4822986940138768,0.4822986940138768,0.4822986940138768,0.4822986940138768,0.4822986940138768,0.4822986940138768,0.4822986940138768,0.4822986940138768,0.4822986940138768,0.4822986940138768,0.4822986940138768
0417,0.3387001238357106,0.3387001238357106,0.3387001238357106,0.3387001238357106,0.3387001238357106,0.3387001238357106,0.3387001238357106,0.3387001238357106,0.3387001238357106,0.3387001238357106,0.3387001238357106
0418,0.4078165062512633,0.4078165062512633,0.4078165062512633,0.4078165062512633,0.4078165062512633,0.4078165062512633,0.4078165062512633,0.4078165062512633,0.4078165062512633,0.4078165062512633,0.4078165062512633
0419,0.3291258082566681,0.3291258082566681,0.3291258082566681,0.3291258082566681,0.3291258082566681,0.3291258082566681,0.3291258082566681,0.3291258082566681,0.3291258082566681,0.3291258082566681,0.3291258082566681
0420,0.3275602386166846,0.3275602386166846,0.3275602386166846,0.3275602386166846,0.3275602386166846,0.3275602386166846,0.3275602386166846,0.3275602386166846,0.3275602386166846,0.3275602386166846,0.3275602386166846
0421,0.529813471695563,0.529813471695563,0.529813471695563,0.529813471695563,0.529813471695563,0.529813471695563,0.529813471695563,0.529813471695563,0.529813471695563,0.529813471695563,0.529813471695563
0422,0.438843184927485,0.6822296515919246,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
0423,0.2749455542315298,0.2749455542315298,0.2749455542315298,0.2749455542315298,0.2749455542315298,0.2749455542315298,0.2749455542315298,0.2749455542315298,0.2749455542315298,0.2749455542315298,0.2749455542315298
0424,0.37658610008112464,0.37658610008112464,0.37658610008112464,0.37658610008112464,0.37658610008112464,0.37658610008112464,0.37658610008112464,0.37658610008112464,0.37658610008112464,0.37658610008112464,0.37658610008112464
0425,0.2639334760668245,0.2639334760668245,0.2639334760668245,0.2639334760668245,0.2639334760668245,0.2639334760668245,0.2639334760668245,0.2639334760668245,0.2639334760668245,0.2639334760668245,0.2639334760668245
0426,0.18708928505947026,0.18708928505947026,0.18708928505947026,0.18708928505947026,0.18708928505947026,0.18708928505947026,0.18708928505947026,0.18708928505947026,0.18708928505947026,0.18708928505947026,0.18708928505947026
0427,0.4641513367613928,0.4641513367613928,0.4641513367613928,0.4641513367613928,0.4641513367613928,0.4641513367613928,0.4641513367613928,0.4641513367613928,0.4641513367613928,0.4641513367613928,0.4641513367613928
0428,0.18647350959103182,0.18647350959103182,0.18647350959103182,0.18647350959103182,0.18647350959103182,0.18647350959103182,0.18647350959103182,0.18647350959103182,0.18647350959103182,0.18647350959103182,0.18647350959103182
0429,0.2862187457399852,0.2862187457399852,0.2862187457399852,0.2862187457399852,0.2862187457399852,0.2862187457399852,0.2862187457399852,0.2862187457399852,0.2862187457399852,0.2862187457399852,0.2862187457399852
0430,0.4859113171562714,0.4859113171562714,0.4859113171562714,0.4859113171562714,0.4859113171562714,0.4859113171562714,0.4859113171562714,0.4859113171562714,0.4859113171562714,0.4859113171562714,0.4859113171562714
0431,0.4148264022207168,0.4148264022207168,0.4148264022207168,0.4148264022207168,0.4148264022207168,0.4148264022207168,0.4148264022207168,0.4148264022207168,0.4148264022207168,0.4148264022207168,0.4148264022207168
0432,0.2805420957669588,0.2805420957669588,0.2805420957669588,0.2805420957669588,0.2805420957669588,0.2805420957669588,0.2805420957669588,0.2805420957669588,0.2805420957669588,0.2805420957669588,0.2805420957669588
0433,0.28919113970144544,0.28919113970144544,0.28919113970144544,0.28919113970144544,0.28919113970144544,0.28919113970144544,0.28919113970144544,0.28919113970144544,0.28919113970144544,0.28919113970144544,0.28919113970144544
0434,0.2778824074085272,0.2778824074085272,0.2778824074085272,0.2778824074085272,0.2778824074085272,0.2778824074085272,0.2778824074085272,0.2778824074085272,0.2778824074085272,0.2778824074085272,0.2778824074085272
0435,0.4005220930949425,0.4005220930949425,0.4005220930949425,0.4005220930949425,0.4005220930949425,0.4005220930949425,0.4005220930949425,0.4005220930949425,0.4005220930949425,0.4005220930949425,0.4005220930949425
0436,0.4133395394153287,0.4133395394153287,0.4133395394153287,0.4133395394153287,0.4133395394153287,0.4133395394153287,0.4133395394153287,0.4133395394153287,0.4133395394153287,0.4133395394153287,0.4133395394153287
0437,0.2479269068460373,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
0438,0.4955585270780501,0.4955585270780501,0.4955585270780501,0.4955585270780501,0.4955585270780501,0.4955585270780501,0.4955585270780501,0.4955585270780501,0.4955585270780501,0.4955585270780501,0.4955585270780501
0439,0.34072413273417024,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
0440,0.5601334528066606,0.5601334528066606,0.5601334528066606,0.5601334528066606,0.5601334528066606,0.5601334528066606,0.5601334528066606,0.5601334528066606,0.5601334528066606,0.5601334528066606,0.5601334528066606
0441,0.49478311976191247,0.49478311976191247,0.49478311976191247,0.49478311976191247,0.49478311976191247,0.49478311976191247,0.49478311976191247,0.49478311976191247,0.49478311976191247,0.49478311976191247,0.49478311976191247
0442,0.23683044994032854,0.23683044994032854,0.23683044994032854,0.23683044994032854,0.23683044994032854,0.23683044994032854,0.23683044994032854,0.23683044994032854,0.23683044994032854,0.23683044994032854,0.23683044994032854
0443,0.3443528364192242,0.3443528364192242,0.3443528364192242,0.3443528364192242,0.3443528364192242,0.3443528364192242,0.3443528364192242,0.3443528364192242,0.3443528364192242,0.3443528364192242,0.3443528364192242
0444,0.18133661300891463,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
0445,0.26251284582550355,0.26251284582550355,0.26251284582550355,0.26251284582550355,0.26251284582550355,0.26251284582550355,0.26251284582550355,0.26251284582550355,0.26251284582550355,0.26251284582550355,0.26251284582550355
0446,0.13133665631408864,0.13133665631408864,0.13133665631408864,0.13133665631408864,0.13133665631408864,0.13133665631408864,0.13133665631408864,0.13133665631408864,0.13133665631408864,0.13133665631408864,0.13133665631408864
0447,0.3868123029303602,0.3868123029303602,0.3868123029303602,0.3868123029303602,0.3868123029303602,0.3868123029303602,0.3868123029303602,0.3868123029303602,0.3868123029303602,0.3868123029303602,0.3868123029303602
0448,0.27495727529225095,0.27495727529225095,0.27495727529225095,0.27495727529225095,0.27495727529225095,0.27495727529225095,0.27495727529225095,0.27495727529225095,0.27495727529225095,0.27495727529225095,0.27495727529225095
0449,0.36366100423789033,0.36366100423789033,0.36366100423789033,0.36366100423789033,0.36366100423789033,0.36366100423789033,0.36366100423789033,0.36366100423789033,0.36366100423789033,0.36366100423789033,0.36366100423789033
0450,0.391210682882499,0.391210682882499,0.391210682882499,0.391210682882499,0.391210682882499,0.391210682882499,0.391210682882499,0.391210682882499,0.391210682882499,0.391210682882499,0.391210682882499
0451,0.3981187539693876,0.3981187539693876,0.3981187539693876,0.3981187539693876,0.3981187539693876,0.3981187539693876,0.3981187539693876,0.3981187539693876,0.3981187539693876,0.3981187539693876,0.3981187539693876
0452,0.34774320912204293,0.34774320912204293,0.34774320912204293,0.34774320912204293,0.34774320912204293,0.34774320912204293,0.34774320912204293,0.34774320912204293,0.34774320912204293,0.34774320912204293,0.34774320912204293
