id,STREET_NAME,LNG,LAT,POS,AREA
10344066,Kreuzung zwischen Kagraner Anger und Weinmanngasse,16.444679331574402,48.24051189855732,"(16.444679331574402, 48.24051189855732)",1334
10344067,Kreuzung zwischen Siebenbürgerstraße und Kagraner Anger,16.448852155601962,48.239724915543405,"(16.448852155601962, 48.239724915543405)",0218
10344068,Kreuzung zwischen Siebenbürgerstraße und Kagraner Anger,16.448774026700207,48.23954119415355,"(16.448774026700207, 48.23954119415355)",0218
10344070,Beginn Hovenweg,16.43403890555851,48.24106539770489,"(16.43403890555851, 48.24106539770489)",0400
10344071,Ende Gmarchhaufenstraße,16.435140008701097,48.24083330250403,"(16.435140008701097, 48.24083330250403)",0400
10344072,Kreuzung zwischen Hovenweg und Gmarchhaufenstraße,16.434666655960505,48.240591103971546,"(16.434666655960505, 48.240591103971546)",0400
10344073,Kreuzung zwischen Loimerweg und Gmarchhaufenstraße,16.434066553331657,48.24028605931439,"(16.434066553331657, 48.24028605931439)",0400
10344074,Kreuzung zwischen Seerosenweg und Lettenweg,16.43311632920863,48.2387618197355,"(16.43311632920863, 48.2387618197355)",0400
10344075,Kreuzung zwischen Seerosenweg und Hochwaldweg,16.433368833288366,48.23891652826852,"(16.433368833288366, 48.23891652826852)",0400
10344076,Kreuzung zwischen Loimerweg und Seerosenweg,16.434786920402956,48.23968444694697,"(16.434786920402956, 48.23968444694697)",0400
10344077,Kreuzung zwischen Hovenweg und Seerosenweg,16.43542022428459,48.24002676648236,"(16.43542022428459, 48.24002676648236)",0400
10344078,Kreuzung zwischen Lettenweg und Dornrosenweg,16.43414902797866,48.23831205787524,"(16.43414902797866, 48.23831205787524)",0400
10344079,Kreuzung zwischen Loimerweg und Dornrosenweg,16.43549457425695,48.23909752503999,"(16.43549457425695, 48.23909752503999)",0400
10344080,Kreuzung zwischen Schrötlgasse und Lettenweg,16.434702652311575,48.23808542065977,"(16.434702652311575, 48.23808542065977)",0400
10344081,Kreuzung zwischen Obstgartenweg und Schrötlgasse,16.435428561163402,48.23857323781268,"(16.435428561163402, 48.23857323781268)",0400
10344082,Kreuzung zwischen Schrötlgasse und Loimerweg,16.435844359754356,48.238811688997785,"(16.435844359754356, 48.238811688997785)",0400
10344083,Kreuzung zwischen Hovenweg und Schrötlgasse,16.436522434452392,48.23919225480966,"(16.436522434452392, 48.23919225480966)",0400
10344084,Kreuzung auf Schrötlgasse,16.437103180775782,48.239493790075095,"(16.437103180775782, 48.239493790075095)",0400
10344085,Kreuzung zwischen Bernoullistraße und Magdeburgstraße,16.441831854041677,48.240425743872244,"(16.441831854041677, 48.240425743872244)",0497
10344086,Kreuzung zwischen Bernoullistraße und Weinmanngasse,16.444437785909294,48.23993747708915,"(16.444437785909294, 48.23993747708915)",1334
10344087,Kreuzung zwischen Bernoullistraße und Düsseldorfstraße,16.44492730456776,48.239848277526285,"(16.44492730456776, 48.239848277526285)",0501
10344088,Kreuzung zwischen Bernoullistraße und Georg-Bilgeri-Straße,16.446058579519264,48.23964471488926,"(16.446058579519264, 48.23964471488926)",0501
10344089,Kreuzung zwischen Bernoullistraße und Schachnerstraße,16.447320397531374,48.239405533288014,"(16.447320397531374, 48.239405533288014)",0501
10344090,Kreuzung zwischen Siebenbürgerstraße und Bernoullistraße,16.448602191690142,48.23916821584896,"(16.448602191690142, 48.23916821584896)",0501
10344091,Kreuzung zwischen Arminenstraße und Rohrweg,16.4382263497553,48.236737866155536,"(16.4382263497553, 48.236737866155536)",0400
10344092,Kreuzung zwischen Arminenstraße und Obstgartenweg,16.438391594820803,48.23685406852887,"(16.438391594820803, 48.23685406852887)",0400
10344093,Kreuzung zwischen Arminenstraße und Hovenweg,16.438881165675856,48.237430319473965,"(16.438881165675856, 48.237430319473965)",0400
10344094,Kreuzung zwischen Magdeburgstraße und Purchmannweg,16.441765854898257,48.23835674267217,"(16.441765854898257, 48.23835674267217)",0497
10344095,Ende Kornfeldweg,16.44235537636128,48.239533813303005,"(16.44235537636128, 48.239533813303005)",0501
10344096,Kreuzung zwischen Purchmannweg und Kornfeldweg,16.44261027085547,48.238443647244466,"(16.44261027085547, 48.238443647244466)",0501
10344097,Kreuzung zwischen Düsseldorfstraße und Purchmannweg und Bachrachgasse,16.444200273733586,48.23842986835747,"(16.444200273733586, 48.23842986835747)",0501
10344098,Kreuzung zwischen Georg-Bilgeri-Straße und Bachrachgasse,16.445438401060795,48.23818813059152,"(16.445438401060795, 48.23818813059152)",0501
10344099,Kreuzung auf Magdeburgstraße,16.44227759725505,48.23661054137774,"(16.44227759725505, 48.23661054137774)",0400
10344100,Kreuzung zwischen Georg-Bilgeri-Straße und Demeliusgasse,16.444917912409473,48.23670868477965,"(16.444917912409473, 48.23670868477965)",0501
10344101,Kreuzung zwischen Schachnerstraße und Demeliusgasse,16.4461867256439,48.23652536548905,"(16.4461867256439, 48.23652536548905)",0501
10344102,Kreuzung zwischen Siebenbürgerstraße und Demeliusgasse,16.447490440744126,48.236339750098175,"(16.447490440744126, 48.236339750098175)",0501
10344103,Kreuzung zwischen Siebenbürgerstraße und Welzenbachergasse,16.44775543370396,48.23704826788723,"(16.44775543370396, 48.23704826788723)",0501
10344104,Kreuzung zwischen Erzherzog-Karl-Straße und Schrötlgasse und Argonautenstraße,16.434271734953974,48.23763521683752,"(16.434271734953974, 48.23763521683752)",0400
10344105,Kreuzung zwischen Erzherzog-Karl-Straße und Elidagasse,16.43601914562971,48.236912713017304,"(16.43601914562971, 48.236912713017304)",0400
10344106,Kreuzung zwischen Erzherzog-Karl-Straße und Industriestraße,16.438435785288082,48.235913610007856,"(16.438435785288082, 48.235913610007856)",0400
10344107,Kreuzung zwischen Erzherzog-Karl-Straße und Paulitschkegasse,16.43991018757058,48.235304546801586,"(16.43991018757058, 48.235304546801586)",0400
10344108,Kreuzung zwischen Erzherzog-Karl-Straße und Steinbrechergasse,16.44088941911207,48.234896998032916,"(16.44088941911207, 48.234896998032916)",0400
10344109,Kreuzung zwischen Erzherzog-Karl-Straße und Marbodgasse,16.441609524007514,48.23460174291311,"(16.441609524007514, 48.23460174291311)",0400
10344110,Kreuzung zwischen Düsseldorfstraße und Harlacherweg,16.44357757713782,48.23513536646498,"(16.44357757713782, 48.23513536646498)",0501
10344111,Kreuzung zwischen Georg-Bilgeri-Straße und Harlacherweg,16.444578600109562,48.23515149932628,"(16.444578600109562, 48.23515149932628)",0501
10344112,Kreuzung zwischen Schachnerstraße und Harlacherweg,16.445729523133767,48.235085769560726,"(16.445729523133767, 48.235085769560726)",0501
10344113,Kreuzung zwischen Siebenbürgerstraße und Harlacherweg,16.447044379039472,48.23486466776376,"(16.447044379039472, 48.23486466776376)",0501
10344114,Kreuzung zwischen Rohrweg und Masurenweg,16.44174754834312,48.23528769776665,"(16.44174754834312, 48.23528769776665)",0400
10344115,Kreuzung zwischen Rehlackenweg und Argonautenstraße,16.43371624886312,48.237046988272695,"(16.43371624886312, 48.237046988272695)",0051
