id,STREET_NAME,NODE_FROM,NODE_TO,DISTRICT,DISTANCE,SPEED,TRAVEL_TIME,STREET_TYPE,AREA_FROM,AREA_TO
"(10340930, 10340931)",Sommerweg,10340930,10340931,21,133.403829043612,30,16.008459485233445,local-street,1161,1161
"(10349558, 10349557)",Hagengasse,10349558,10349557,15,74.141374551664,30,8.896964946199681,local-street,0934,0553
"(18815792, 10355752)",Gütenbachstraße,18815792,10355752,23,259.250207991493,30,31.11002495897916,local-street,0413,0413
"(18828866, 10340341)",Unbenannte Verkehrsfläche,18828866,10340341,21,269.246810783518,30,32.30961729402216,local-street,0602,0602
"(10352787, 20047506)",Wlassakstraße,10352787,20047506,13,151.184833647254,30,18.14218003767048,local-street,0391,1351
"(10346719, 10346766)",Große-Bucht-Straße,10346719,10346766,22,92.230414402302,30,11.067649728276239,local-street,1192,1192
"(18803053, 10343196)",Pogrelzstraße,18803053,10343196,22,71.739536450909,30,8.608744374109078,local-street,0504,0504
"(10348740, 20062740)",Mühlwasserpromenade,10348740,20062740,22,148.062310229175,30,17.767477227500997,local-street,1016,1016
"(10344619, 10344620)",Händelgasse,10344619,10344620,17,67.127753231478,30,8.05533038777736,local-street,0987,1073
"(10357311, 10357310)",Atzlergasse,10357311,10357310,23,46.147866801745,30,5.537744016209401,local-street,0869,0869
"(10345652, 10345651)",Knödelhüttenstraße,10345652,10345651,14,39.691841044335,30,4.7630209253202,local-street,1217,1217
"(10339736, 10339725)",Pfarrer-Matz-Gasse,10339736,10339725,21,93.02189514333,30,11.1626274171996,local-street,1264,1264
"(10341478, 10341479)",Unbenannte Verkehrsfläche,10341478,10341479,22,200.839713192636,30,24.100765583116324,local-street,0451,0878
"(18865186, 18865189)",Unbenannte Verkehrsfläche,18865186,18865189,23,37.53575268707,30,4.5042903224484006,local-street,0952,0952
"(10352424, 10352423)",Wiedner Hauptstraße,10352424,10352423,05,91.431503255703,50,6.583068234410616,main-street,0890,0794
"(10343310, 10343311)",Lostakgasse,10343310,10343311,22,71.862659011853,30,8.62351908142236,local-street,0853,0853
"(10344788, 10344789)",Währinger Straße,10344788,10344789,18,40.305927637484,50,2.902026789898848,main-street,0107,0107
"(10345096, 10345098)",Unbenannte Verkehrsfläche,10345096,10345098,20,54.233216284606,30,6.50798595415272,local-street,0523,0523
"(10344934, 10344930)",Lustkandlgasse,10344934,10344930,09,55.873589209853,30,6.704830705182361,local-street,1055,1055
"(10445288, 10344558)",Schönbrunner Graben,10445288,10344558,17,146.871678149617,30,17.62460137795404,local-street,1132,0879
"(10346350, 10346450)",Castellezgasse,10346350,10346450,02,77.124469773805,30,9.254936372856601,local-street,0947,0947
"(10347295, 10347288)",Wasserweg,10347295,10347288,14,40.789026587324,30,4.89468319047888,local-street,0032,0032
"(10339808, 10339800)",Weilandgasse,10339808,10339800,21,87.649897823479,30,10.517987738817478,local-street,0621,0621
"(10343687, 10343677)",Weimarer Straße,10343687,10343677,19,139.517790685093,30,16.742134882211158,local-street,0498,0498
"(10352935, 10352933)",Genéegasse,10352935,10352933,13,141.370247699966,30,16.96442972399592,local-street,1061,1061
"(10349338, 10349502)",Burgersteingasse,10349338,10349502,14,173.113234578691,30,20.77358814944292,local-street,1108,1108
"(10340779, 10340768)",Justgasse,10340779,10340768,21,117.599883729485,30,14.111986047538199,local-street,1147,1273
"(10354995, 10354996)",Streitmanngasse,10354995,10354996,13,143.405996761734,30,17.20871961140808,local-street,1005,1005
"(10346493, 10346489)",Vereinsgasse,10346493,10346489,02,69.019203941333,30,8.282304472959959,local-street,0510,0510
"(10345147, 10345148)",Taborstraße,10345147,10345148,02,40.435387581272,50,2.911347905851584,main-street,0105,1067
"(10351560, 10352545)",Kleistgasse,10351560,10352545,03,69.339501228838,30,8.320740147460558,local-street,0763,0308
"(10354733, 10354801)",Kobelgasse,10354733,10354801,11,30.498082835494,30,3.65976994025928,local-street,0765,0765
"(10352828, 10352827)",Josef-Gangl-Gasse,10352828,10352827,13,34.477586627675,30,4.137310395321001,local-street,0391,0391
"(10349190, 10349147)",Henckellgasse,10349190,10349147,14,98.382912635058,30,11.805949516206962,local-street,0252,0252
"(10350800, 10350794)",Märzstraßenbrücke,10350800,10350794,14,49.598913996078,30,5.95186967952936,local-street,0627,0627
"(18817166, 18817169)",Rotwasserbrücke,18817166,18817169,13,13.333449808248,30,1.6000139769897603,local-street,0658,1322
"(10352028, 10352023)",Maxingstraße,10352028,10352023,13,40.019301526,50,2.881389709872,main-street,1345,1345
"(10351557, 10351558)",Mohsgasse,10351557,10351558,03,73.34518299889,50,5.280853175920079,main-street,0037,0167
"(10354654, 10354653)",Römersthalgasse,10354654,10354653,11,86.749771457722,30,10.409972574926641,local-street,0326,0326
"(10346769, 18779519)",Unbenannte Verkehrsfläche,10346769,18779519,22,107.251517189516,30,12.87018206274192,local-street,1192,1192
"(10341602, 10341607)",Kaasgrabengasse,10341602,10341607,19,116.191045206088,30,13.942925424730563,local-street,1066,1066
"(10340445, 10340444)",Larischgasse,10340445,10340444,22,52.858902160352,30,6.34306825924224,local-street,1280,1280
"(10348396, 10395135)",Armenierplatz,10348396,10395135,03,15.056696236642,30,1.8068035483970402,local-street,0871,0286
"(10477534, 18780884)",Lobgrundstraße,10477534,18780884,22,44.483319188603,30,5.337998302632359,local-street,0132,0132
"(10343173, 10343169)",Kagraner Platz,10343173,10343169,22,44.98892509775,50,3.239202607038,main-street,0009,0009
"(10347714, 10347694)",Thalhaimergasse,10347714,10347694,16,145.241071574367,30,17.42892858892404,local-street,0358,0512
"(10347951, 10347913)",Landesgerichtsstraße,10347951,10347913,01,108.384518457651,50,7.8036853289508725,main-street,0684,0859
"(10346547, 10346605)",Max-Winter-Platz,10346547,10346605,02,91.469812301655,30,10.976377476198598,local-street,0506,0506
"(10345924, 10345925)",Dittersdorfgasse,10345924,10345925,17,84.4007049965,50,6.076850759748,main-street,0609,0609
"(10345475, 10345476)",Margeritenweg,10345475,10345476,22,59.423132731398,30,7.13077592776776,local-street,0041,0041
"(10350624, 10350625)",Hellmesbergergasse,10350624,10350625,14,60.89223128254,30,7.307067753904802,local-street,1088,1088
"(10355157, 10355156)",Charausgasse,10355157,10355156,23,77.648289723423,30,9.317794766810762,local-street,0182,0182
"(10346974, 10348816)",Saltenstraße,10346974,10348816,22,134.801425510079,30,16.17617106120948,local-street,0761,0013
"(10352736, 18814366)",Köchelgasse,10352736,18814366,13,41.067647647044,30,4.92811771764528,local-street,0391,0391
"(10349153, 10349151)",Wahlberggasse,10349153,10349151,14,107.006278066659,30,12.840753367999081,local-street,0252,0252
"(10340870, 10340871)",Moritz-Dreger-Gasse,10340870,10340871,21,67.089608919713,50,4.830451842219337,main-street,0732,0732
"(10350093, 10350187)",Rochusgasse,10350093,10350187,03,81.046694636029,50,5.8353620137940885,main-street,0232,0233
"(18985087, 18985096)",Carlbergergasse,18985087,18985096,23,14.114009391661,50,1.016208676199592,main-street,0417,0417
"(10345081, 10345077)",Nordwestbahnstraße,10345081,10345077,20,170.488496364353,50,12.275171738233418,main-street,0471,0471
"(10349771, 10349769)",Andreasgasse,10349771,10349769,07,54.605655273887,30,6.55267863286644,local-street,0094,0208
"(10355095, 10355084)",Greyledergasse,10355095,10355084,23,65.319950419849,30,7.838394050381877,local-street,1275,1275
"(10347298, 10347292)",Einfahrtstraße,10347298,10347292,14,53.386947259562,30,6.40643367114744,local-street,0032,0032
"(10339849, 10339803)",Sandthalenstraße,10339849,10339803,21,71.799914924762,30,8.61598979097144,local-street,0621,0621
"(10350027, 10349922)",Canovagasse,10350027,10349922,01,96.177987247713,30,11.541358469725559,local-street,0642,0642
"(10339740, 10339741)",Mosheimergasse,10339740,10339741,21,77.180780403994,30,9.26169364847928,local-street,0287,0287
"(10339714, 10339713)",Freiheitsplatz,10339714,10339713,21,97.828623057487,30,11.73943476689844,local-street,1264,1264
"(10344838, 10344768)",Michaelerstraße,10344838,10344768,18,58.360619548309,30,7.003274345797081,local-street,1156,0697
"(10354870, 20055144)",Unbenannte Verkehrsfläche,10354870,20055144,11,95.336399674247,30,11.44036796090964,local-street,1123,1123
"(10343537, 10343559)",Kratzlgasse,10343537,10343559,19,81.360915879878,30,9.76330990558536,local-street,0101,0101
"(20042504, 20042507)",Franz-Parsche-Gasse,20042504,20042507,23,27.923054678964,50,2.010459936885408,main-street,0868,0868
"(10345040, 10344997)",Wallensteinstraße,10345040,10344997,20,98.460869311847,50,7.089182590452984,main-street,1034,0090
"(10349134, 10349139)",Wolfersberggasse,10349134,10349139,14,223.278109943368,30,26.79337319320416,local-street,1247,1247
"(10345149, 10345152)",Nordbahnstraße,10345149,10345152,02,92.909979454451,50,6.6895185207204735,main-street,1067,1067
"(10351713, 10351708)",Hauptallee,10351713,10351708,02,200.270896249968,30,24.032507549996158,local-street,1130,1130
"(18898127, 10351369)",Karlsgasse,18898127,10351369,04,35.097477774366,30,4.2116973329239205,local-street,0746,0746
"(20046427, 18811402)",Leopoldine-Padaurek-Straße,20046427,18811402,21,123.310647091138,30,14.797277650936561,local-street,0998,0998
"(10350203, 10350204)",Krummgasse,10350203,10350204,03,48.060784622214,30,5.76729415466568,local-street,0263,0263
"(10342357, 10342358)",Maulbeergasse,10342357,10342358,22,113.357545697249,30,13.602905483669879,local-street,1312,1312
"(10347340, 10347250)",Saturnweg,10347340,10347250,14,142.791350444164,30,17.13496205329968,local-street,0006,0006
"(10353385, 10353399)",Wielandgasse,10353385,10353399,10,111.811226131466,50,8.050408281465552,main-street,1341,0186
"(10340328, 10340310)",Achengasse,10340328,10340310,21,84.96628199858,30,10.1959538398296,local-street,0495,0495
"(10347779, 10347780)",Mauthnergasse,10347779,10347780,09,80.10503358872,30,9.612604030646402,local-street,0711,1012
"(10353299, 10353298)",Inzersdorfer Straße,10353299,10353298,10,93.804114915592,30,11.25649378987104,local-street,1307,0964
"(10339882, 10339883)",Stöhrgasse,10339882,10339883,21,88.20730448468,30,10.584876538161598,local-street,1059,1059
"(10357051, 10357050)",Bahnlände,10357051,10357050,10,141.939543843304,30,17.032745261196478,local-street,1266,1266
"(10343122, 10477471)",Am langen Felde,10343122,10477471,22,76.783244435076,30,9.21398933220912,local-street,0234,0234
"(10354907, 10354912)",Finsterbuschstraße,10354907,10354912,22,61.974239465724,30,7.436908735886879,local-street,0132,0132
"(10346369, 10346374)",Förstergasse,10346369,10346374,02,53.952851233739,30,6.474342148048679,local-street,1176,1176
"(10350230, 10350229)",Neulinggasse,10350230,10350229,03,72.330079493815,50,5.20776572355468,main-street,1151,1151
"(10349231, 10349283)",Krafft-Ebing-Gasse,10349231,10349283,14,82.129850497516,30,9.85558205970192,local-street,0371,0371
"(10355974, 10355991)",Erlaaer Straße,10355974,10355991,23,82.985024854195,50,5.97492178950204,main-street,1096,1096
"(10347564, 10347565)",Blümelhubergasse,10347564,10347565,16,24.433329897156,30,2.9319995876587197,local-street,0863,0210
"(10343442, 10343452)",Pötzleinsdorfer Straße,10343442,10343452,18,122.477253924335,30,14.697270470920198,local-street,0099,0099
"(10352451, 10352392)",Fendigasse,10352451,10352392,05,101.354928533707,30,12.16259142404484,local-street,0536,0352
"(10349064, 10349063)",Rudolf-Hammer-Gasse,10349064,10349063,14,46.548042664315,30,5.5857651197177995,local-street,0032,0032
"(10341931, 10341910)",Pichelwangergasse,10341931,10341910,21,114.939294864316,30,13.792715383717919,local-street,0955,0237
"(10345092, 10345087)",Gaußplatz,10345092,10345087,20,52.796822400277,50,3.801371212819944,main-street,0849,0849
"(10339789, 10339845)",Friedrich-Manhart-Straße,10339789,10339845,21,20.778043748358,30,2.4933652498029604,local-street,0007,0007
"(10342683, 10342647)",Saarplatz,10342683,10342647,19,59.51129915035,30,7.141355898042,local-street,0884,0884
"(10344178, 10344179)",Kagraner Anger,10344178,10344179,22,182.252672388691,30,21.870320686642916,local-street,0218,0480
"(10344736, 10344721)",Gregor-Mendel-Straße,10344736,10344721,18,92.43839270191,30,11.0926071242292,local-street,0060,0735
"(10351908, 10351772)",Schweizertalstraße,10351908,10351772,13,73.033880451681,30,8.76406565420172,local-street,0861,0861
"(10459261, 10348334)",Schmelzgasse,10459261,10348334,02,47.208137172865,50,3.39898587644628,main-street,0542,0542
"(10340620, 10340622)",Autokaderstraße,10340620,10340622,21,55.276880860976,30,6.63322570331712,local-street,0569,0569
"(10348924, 10348925)",Schlachthammerstraße,10348924,10348925,22,72.970500681622,30,8.756460081794641,local-street,0380,0380
"(10343977, 10343980)",Donauturmstraße,10343977,10343980,21,85.198166483292,30,10.22377997799504,local-street,0836,0599
"(10346275, 10346272)",Servitengasse,10346275,10346272,09,136.479315787028,30,16.37751789444336,local-street,1011,1011
"(10342723, 10342699)",Haubenbiglstraße,10342723,10342699,19,231.361057562588,30,27.76332690751056,local-street,0039,0039
"(10349914, 10350082)",Am Heumarkt,10349914,10350082,03,95.558212992461,50,6.880191335457192,main-street,0243,0641
"(10393955, 10352674)",Otto-Herschmann-Gasse,10393955,10352674,11,103.388150042532,30,12.40657800510384,local-street,1142,1142
"(10341569, 18825716)",Agnesgasse,10341569,18825716,19,235.063065366184,30,28.20756784394208,local-street,1065,1065
"(10344103, 10344155)",Welzenbachergasse,10344103,10344155,22,96.389069199432,30,11.56668830393184,local-street,0501,0480
"(10345017, 10345009)",Dammstraße,10345017,10345009,20,107.337875396474,50,7.728327028546128,main-street,0522,0852
"(10347984, 10347994)",Minoritenplatz,10347984,10347994,01,48.861510169244,30,5.86338122030928,local-street,0733,0733
"(10345563, 10345562)",Schafflerhofstraße,10345563,10345562,22,82.334636147677,30,9.880156337721239,local-street,0850,0850
"(10343749, 10343743)",Döblinger Hauptstraße,10343749,10343743,19,71.635792929326,50,5.157777090911472,main-street,0620,0620
"(10346266, 10346267)",Porzellangasse,10346266,10346267,09,46.912373772687,50,3.3776909116334637,main-street,1011,1251
"(10357406, 10357407)",Hans-Temple-Gasse,10357406,10357407,23,53.530133754051,30,6.42361605048612,local-street,1038,1038
"(10349565, 10349557)",Camillo-Sitte-Gasse,10349565,10349557,15,96.562363470777,50,6.9524901698959445,main-street,0934,0553
"(10340273, 10340275)",Hans-Spitzy-Gasse,10340273,10340275,21,78.505393067755,30,9.420647168130598,local-street,1114,1114
"(10346192, 10346191)",Zimmermannplatz,10346192,10346191,09,45.924903273961,30,5.510988392875319,local-street,1012,1012
"(10356789, 20040943)",Packesgasse,10356789,20040943,23,232.395266471359,30,27.887431976563082,local-street,1064,1064
"(10355870, 10355838)",Dr.-Barilits-Gasse,10355870,10355838,23,54.893154052362,30,6.58717848628344,local-street,1245,1245
"(10339827, 10339813)",Friedrich-Manhart-Straße,10339827,10339813,21,86.058937850787,30,10.32707254209444,local-street,0007,1264
"(10356319, 10356320)",Holzknechtstraße,10356319,10356320,10,57.019755831239,30,6.842370699748681,local-street,0847,0847
"(18837006, 10351183)",Reinprechtsdorfer Brücke,18837006,10351183,06,27.271753430175,50,1.9635662469725998,main-street,0307,0993
"(10353696, 10353774)",Lindenbauergasse,10353696,10353774,11,61.113753521344,30,7.3336504225612815,local-street,1158,0018
"(10351229, 10351228)",Amerlingstraße,10351229,10351228,06,42.775395217755,50,3.07982845567836,main-street,0096,0096
"(10351266, 10351265)",Mühlgasse,10351266,10351265,04,84.647399191832,30,10.15768790301984,local-street,0547,1325
"(10347778, 10346189)",Veronikagasse,10347778,10346189,17,107.627656591505,30,12.915318790980601,local-street,0932,0022
"(10346774, 10346780)",Florian-Berndl-Gasse,10346774,10346780,22,59.814175541448,30,7.177701064973761,local-street,1192,1192
"(10355144, 10355145)",Auer-Welsbach-Straße,10355144,10355145,23,83.225221904391,30,9.987026628526921,local-street,0030,0030
"(10350611, 10350610)",Sauergasse,10350611,10350610,14,32.955525339321,30,3.95466304071852,local-street,0091,0091
"(10342118, 10342120)",Ullreichgasse,10342118,10342120,22,53.187300900222,30,6.382476108026641,local-street,0981,1099
"(10343667, 10343713)",Krottenbachstraße,10343667,10343713,19,52.540085375731,50,3.7828861470526323,main-street,0549,0549
"(10354225, 10355170)",Eckartsaugasse,10354225,10355170,12,135.124977532729,30,16.21499730392748,local-street,0311,0311
"(10345251, 10345240)",Laberlweg,10345251,10345240,22,34.091637689894,30,4.09099652278728,local-street,0222,1191
"(10345753, 10441411)",Dinsfüßlweg,10345753,10441411,16,66.027083790463,30,7.923250054855559,local-street,0418,0418
"(10344574, 10344573)",Kainzgasse,10344574,10344573,17,96.483715107119,30,11.578045812854281,local-street,1319,1319
"(10355604, 10355617)",Am Kanal,10355604,10355617,11,164.647406023952,30,19.757688722874242,local-street,1010,1010
"(10344896, 10345095)",Gerhardusgasse,10344896,10345095,20,76.824831588069,30,9.218979790568278,local-street,0239,0525
"(10347967, 10347899)",Schottengasse,10347967,10347899,01,114.026499295137,50,8.209907949249864,main-street,0516,0410
"(10346148, 10346138)",Hildebrandgasse,10346148,10346138,18,88.95199284586,30,10.6742391415032,local-street,1076,1076
"(10352900, 10352898)",Stuweckengasse,10352900,10352898,13,119.45544975644,30,14.3346539707728,local-street,1265,1265
"(10343858, 10343859)",Winarskystraße,10343858,10343859,20,89.443938031234,30,10.733272563748079,local-street,0628,0628
"(10342215, 10342223)",Schlettergasse,10342215,10342223,22,144.583917135476,30,17.350070056257124,local-street,1099,1099
"(10351781, 10351779)",Prehausergasse,10351781,10351779,13,69.086966808117,30,8.29043601697404,local-street,1102,1102
"(10353647, 10353659)",Herderplatz,10353647,10353659,11,42.314060535744,30,5.077687264289279,local-street,1335,1335
"(10347646, 10347635)",Gansterergasse,10347646,10347635,16,102.950200458348,30,12.354024055001759,local-street,0458,0458
"(10354975, 10354973)",Anatourgasse,10354975,10354973,13,85.377933926528,30,10.245352071183362,local-street,1292,1292
"(10342894, 10342943)",An der oberen Alten Donau,10342894,10342943,21,150.098189135055,30,18.011782696206602,local-street,0494,0494
"(10349994, 10349993)",Hegelgasse,10349994,10349993,01,75.913998179709,30,9.10967978156508,local-street,0933,0933
"(10350230, 10351459)",Dannebergplatz,10350230,10351459,03,129.820591139617,30,15.578470936754039,local-street,1151,1151
"(10350554, 10350553)",Keißlergasse,10350554,10350553,14,115.624942428148,50,8.324995854826657,main-street,1340,1340
"(10340958, 10340998)",Unbenannte Verkehrsfläche,10340958,10340998,22,122.102077934309,30,14.65224935211708,local-street,0878,0878
"(10356341, 10356967)",An der Kuhtrift,10356341,10356967,10,278.79571105013,30,33.455485326015605,local-street,1098,1098
"(18006504, 10349208)",Linzer Straße,18006504,10349208,14,122.823726739464,50,8.843308325241408,main-street,0093,0091
"(10353994, 10352812)",Fourniergasse,10353994,10352812,13,174.145756098486,30,20.89749073181832,local-street,0337,0337
"(10340769, 10340798)",Thayagasse,10340769,10340798,21,82.351866649976,30,9.882223997997121,local-street,1273,0146
"(10339969, 10340031)",Dattlergasse,10339969,10340031,21,209.226636222812,30,25.107196346737442,local-street,0007,0007
"(10349989, 10350001)",Seilerstätte,10349989,10350001,01,58.197913986524,30,6.98374967838288,local-street,0583,0583
"(10350328, 10350333)",Wehlistraße,10350328,10350333,02,22.489506287742,50,1.6192444527174241,main-street,0915,0915
"(10344024, 10344008)",Arbeiterstrandbadstraße,10344024,10344008,22,147.330785484781,30,17.67969425817372,local-street,0599,0160
"(10353535, 10353534)",Gudrunstraße,10353535,10353534,10,155.077697793744,50,11.165594241149567,main-street,0331,0331
"(10458608, 10458607)",Alois-Grandl-Weg,10458608,10458607,14,145.118226211795,30,17.414187145415397,local-street,0006,0006
"(10350930, 10350920)",Sturzgasse,10350930,10350920,15,169.679212504803,30,20.36150550057636,local-street,0201,0873
"(10355395, 10355396)",Reifentalgasse,10355395,10355396,10,411.376276459896,30,49.36515317518753,local-street,0813,1274
"(10347045, 10347065)",Karl-Jenschke-Weg,10347045,10347065,22,130.398681830548,30,15.64784181966576,local-street,0850,0850
"(18985089, 18985099)",Carlbergergasse,18985089,18985099,23,20.019796653338,50,1.441425359040336,main-street,0417,0417
"(10340920, 10340897)",Herzmanovsky-Orlando-Gasse,10340920,10340897,21,42.49530146937,50,3.0596617057946403,main-street,0760,0760
"(10348718, 10348773)",Wulzendorfstraße,10348718,10348773,22,143.728881969824,30,17.247465836378876,local-street,1127,1016
"(10340376, 10340374)",Aistgasse,10340376,10340374,21,136.385619591822,30,16.36627435101864,local-street,0495,0495
"(10345470, 10345471)",Ostbahnbegleitstraße,10345470,10345471,22,129.867338833907,30,15.584080660068839,local-street,0041,0041
"(18008010, 10355949)",Endresstraße,18008010,10355949,23,29.483695414583,50,2.122826069849976,main-street,0766,0766
"(10346333, 10346212)",Spitalgasse,10346333,10346212,09,66.672740064573,50,4.800437284649257,main-street,1297,1297
"(10346495, 10346498)",Volkertstraße,10346495,10346498,02,60.323967700256,30,7.23887612403072,local-street,0607,0455
"(10355353, 10355341)",Bleigasse,10355353,10355341,10,129.964614970177,30,15.59575379642124,local-street,0355,0355
"(10339852, 10339767)",In den Gabrissen,10339852,10339767,21,268.787165827902,30,32.254459899348234,local-street,0287,0287
"(10350214, 10350215)",Hainburger Straße,10350214,10350215,03,60.600704398011,30,7.27208452776132,local-street,0389,0389
"(10349533, 10349543)",Panikengasse,10349533,10349543,16,141.799023313616,30,17.01588279763392,local-street,0248,0248
"(10347110, 10347111)",Herzmanskystraße,10347110,10347111,14,73.297597478504,30,8.79571169742048,local-street,0404,0404
"(10347837, 10347583)",Neulerchenfelder Straße,10347837,10347583,16,181.914605364769,50,13.097851586263365,main-street,1126,0209
"(18813248, 10344299)",Spargelfeldstraße,18813248,10344299,22,253.075552654859,30,30.369066318583084,local-street,0003,0003
"(10350452, 10350431)",Körberstraße,10350452,10350431,22,202.402130966126,30,24.288255715935122,local-street,0150,0150
"(10348751, 10348750)",Kürbisweg,10348751,10348750,22,127.471393323062,30,15.296567198767441,local-street,0840,0840
"(10353725, 10353726)",Ravelinstraße,10353725,10353726,11,70.752833009755,30,8.490339961170598,local-street,0018,0018
"(10351483, 10351484)",Rennweg,10351483,10351484,03,43.05562878893,50,3.10000527280296,main-street,1201,1201
"(10340566, 10340567)",Zallingergasse,10340566,10340567,21,130.889636659528,30,15.706756399143362,local-street,0448,0448
"(10345474, 10345475)",Margeritenweg,10345474,10345475,22,122.992660923786,30,14.759119310854324,local-street,0041,0041
"(10353017, 10353012)",Darnautgasse,10353017,10353012,12,170.728886786048,30,20.48746641432576,local-street,1218,0797
"(10341462, 10341459)",Rudolf-Hausner-Gasse,10341462,10341459,22,383.053676964696,30,45.96644123576352,local-street,0529,0529
"(10348755, 10348775)",Bienweg,10348755,10348775,22,64.675536862222,30,7.761064423466641,local-street,1016,1016
"(10356582, 10356543)",Theophil-Hansen-Gasse,10356582,10356543,23,83.522363283477,30,10.02268359401724,local-street,1090,1090
"(10355837, 10355781)",Valentingasse,10355837,10355781,23,155.950344105616,50,11.228424775604353,main-street,1245,1245
"(10350919, 10350824)",Meiselstraße,10350919,10350824,15,84.741078315088,30,10.168929397810562,local-street,0873,0873
"(10345383, 10345384)",Magnoliengasse,10345383,10345384,22,64.394278533967,30,7.72731342407604,local-street,0773,0773
"(10342365, 10342366)",Speierlinggasse,10342365,10342366,22,80.088830458187,30,9.61065965498244,local-street,1312,1312
"(10354999, 10355003)",Sillerplatz,10354999,10355003,13,101.078930521214,30,12.12947166254568,local-street,1005,1005
"(10347121, 10347106)",Ludwiggasse,10347121,10347106,14,265.366329061257,30,31.843959487350833,local-street,1135,1135
"(10350656, 10350657)",Testarellogasse,10350656,10350657,13,90.882460926746,50,6.543537186725713,main-street,0992,0788
"(10356274, 10356279)",Tessingasse,10356274,10356279,10,110.186344536539,30,13.22236134438468,local-street,1045,1045
"(10353879, 10354856)",Pfaffenaugasse,10353879,10354856,11,136.56220938306,30,16.387465125967204,local-street,1002,1002
"(10350100, 10350220)",Neulingbrücke,10350100,10350220,03,23.893257549938,30,2.86719090599256,local-street,0231,0231
"(10352309, 10352403)",Reinprechtsdorfer Straße,10352309,10352403,05,67.056412817866,50,4.8280617228863525,main-street,0898,0898
"(10355776, 10355770)",Kroißberggasse,10355776,10355770,23,209.03253373265,30,25.083904047918,local-street,0882,0882
"(10352848, 10352807)",Versorgungsheimplatz,10352848,10352807,13,55.617811285162,30,6.67413735421944,local-street,0926,0926
"(10350694, 10350746)",Linzer Straße,10350694,10350746,14,164.154332772096,50,11.819111959590913,main-street,0057,0430
"(10341490, 10341489)",Unbenannte Verkehrsfläche,10341490,10341489,22,585.781171667616,30,70.29374060011392,local-street,1312,1312
"(10354455, 18851646)",Brunnweg,10354455,18851646,10,20.918988143345,30,2.5102785772014,local-street,1195,1195
"(10353313, 10353312)",Hardtmuthgasse,10353313,10353312,10,74.910917147052,30,8.98931005764624,local-street,0927,0927
"(10348831, 10347019)",Silberergasse,10348831,10347019,22,88.118581118734,30,10.57422973424808,local-street,1323,1323
"(10348026, 10348025)",Bartensteingasse,10348026,10348025,01,86.052699066337,30,10.32632388796044,local-street,1121,1121
"(10344261, 10344279)",Nedbalgasse,10344261,10344279,22,145.14763938569,30,17.4177167262828,local-street,0223,0223
"(10348350, 10348351)",Lichtenauergasse,10348350,10348351,02,20.020009521726,30,2.4024011426071197,local-street,1279,1279
"(10352378, 10352278)",Johannagasse,10352378,10352278,05,198.227847695652,30,23.787341723478242,local-street,0352,0352
"(10354154, 18814963)",Griepenkerlgasse,10354154,18814963,13,82.234837746874,30,9.868180529624881,local-street,0001,0001
"(10355126, 10355125)",Wundtgasse,10355126,10355125,12,40.996680737705,50,2.95176101311476,main-street,1140,1140
"(10346790, 10346791)",Hechtweg,10346790,10346791,22,54.165592750272,30,6.4998711300326395,local-street,1192,1192
"(10343233, 10343234)",Arnikaweg,10343233,10343234,22,184.039491478944,30,22.08473897747328,local-street,0003,0003
"(10356793, 10356835)",Ellmingergasse,10356793,10356835,23,73.301078407504,30,8.79612940890048,local-street,0537,0537
"(10356782, 10356849)",In der Wiesen,10356782,10356849,23,47.683281268176,30,5.72199375218112,local-street,0767,0767
"(10342462, 10342465)",Unbenannte Verkehrsfläche,10342462,10342465,18,178.850090739124,30,21.462010888694884,local-street,0099,0099
"(10344807, 10344714)",Schulgasse,10344807,10344714,18,80.267152048576,30,9.63205824582912,local-street,0484,0484
"(10342322, 10342323)",Pelargonienweg,10342322,10342323,22,101.927119578409,30,12.23125434940908,local-street,0853,0853
"(10345942, 10345941)",Halirschgasse,10345942,10345941,17,43.564776017703,30,5.227773122124359,local-street,0609,0609
"(10355154, 10355155)",Jettmargasse,10355154,10355155,23,121.322402465641,30,14.558688295876921,local-street,0030,0030
"(10347038, 10347072)",Schafflerhofstraße,10347038,10347072,22,141.127688332455,30,16.9353225998946,local-street,0850,0850
"(10357154, 10357157)",Willergasse,10357154,10357157,23,233.677713496577,30,28.04132561958924,local-street,0940,0940
"(10346209, 10346238)",Alserbachstraße,10346209,10346238,09,47.377224624725,50,3.4111601729801997,main-street,0985,0985
"(10355813, 10355859)",Dreiständegasse,10355813,10355859,23,146.840612871164,50,10.572524126723808,main-street,0899,0899
"(10354048, 10354049)",Unbenannte Verkehrsfläche,10354048,10354049,13,38.955593273194,30,4.674671192783279,local-street,0793,0793
"(10353621, 10353620)",Felsgasse,10353621,10353620,11,155.776404333174,30,18.693168519980883,local-street,0072,1079
"(10349381, 18890827)",Flötzersteig,10349381,18890827,16,76.312049446198,70,3.924619685804468,federal-street,1222,1136
"(20009441, 10345395)",Plankenmaisstraße,20009441,10345395,22,85.83913440051,30,10.3006961280612,local-street,0108,0773
"(10342009, 10342947)",Ringelseegasse,10342009,10342947,21,145.92817237991,30,17.5113806855892,local-street,0038,0038
"(10458607, 10347266)",Robert-Fuchs-Gasse,10458607,10347266,14,61.712731114744,30,7.40552773376928,local-street,0006,0006
