area,coefs
1200,0.03855264345517945
1201,0.15462135599502005
1202,0.2295681574762842
1203,0.1675459835421118
1204,0.200235967698185
1205,0.2212893680080424
1206,0.176500890081338
1207,0.10930658187175965
1208,0.1957514601973366
1209,0.198672071568958
1210,0.2404858478560343
1211,0.2189630786727762
1212,0.2157289900704347
1213,0.2424395034545493
1214,0.1492074527325037
1215,0.2177602786018746
1216,0.2707483052144146
1217,0.2092746858030924
1218,0.09262635268435766
1219,0.2369444985406202
1220,0.22860166848799357
1221,0.22219776654570433
1222,0.2363707837089252
1223,0.2241452903578608
1224,0.36339554633020177
1225,0.1854954556374134
1226,0.2144616154777614
1227,0.21100548644197883
1228,0.2647767319315788
1229,0.1427685735557509
1230,0.20463265973779352
1231,0.1790815240528397
1232,0.3067352748549943
1233,0.22712360327916867
1234,0.1625252738087516
1235,0.16740665465206706
1236,0.1586122918205437
1237,0.1343487106607928
1238,0.1702733735391693
1239,0.15566981387855314
1240,0.2148883107453392
1241,0.2252815998692108
1242,0.03
1243,0.1415792500739105
1244,0.2801921958857928
1245,0.2404604427934925
1246,0.1673256573397458
1247,0.2429217458723537
1248,0.3771523736865233
1249,0.6275386939266688
1250,0.2888009802504519
1251,0.2039575328146489
1252,0.2208928868267814
1253,0.2399513621761639
1254,0.2058845489226494
1255,0.20200841832626845
1256,0.18192472620139652
1257,0.1799235874009169
1258,0.13534672567591552
1259,0.2344928952703555
1260,0.03
1261,0.048550600443042505
1262,0.1861844258676966
1263,0.2204001397026078
1264,0.200257560770422
1265,0.1559046836273625
1266,0.1328966747249676
1267,0.23705900375930605
1268,0.17211500449716874
1269,0.27298088657523983
1270,0.15483388599195472
1271,0.1987927405073671
1272,0.2482973838200994
1273,0.3023793385209657
1274,0.2112582938554915
1275,0.251217534055204
1276,0.1940513512085845
1277,0.2572866592747498
1278,0.11869663584898126
1279,0.24004465885532353
1280,0.1344793120845041
1281,0.242485993947752
1282,0.08349532940394476
1283,0.03
1284,0.1314131834923111
1285,0.17055377458333074
1286,0.24237776649995849
1287,0.237165465723868
1288,0.2714198203290751
1289,0.1952392817723312
1290,0.1545766052431574
1291,0.08383049512725617
1292,0.2066016433514016
1293,0.2454069918240418
1294,0.1633376387728589
1295,0.03
1296,0.2019275919445294
1297,0.2158563687100214
1298,0.10650744631907236
1299,0.103673102045823
1300,0.03
1301,0.1858638889083017
1302,0.1192994205286128
1303,0.2401053607618746
1304,0.2007784221479688
1305,0.03
1306,0.2653686637183473
1307,0.2569172126744499
1308,0.11670773568071668
1309,0.2576625607090281
1310,0.1677893970989709
1311,0.2556805865318888
1312,0.1557876829275568
1313,0.1709723150509803
1314,0.1518351237232115
1315,0.08616395285807908
1316,0.03
1317,0.15132771035440112
1318,0.2095489856128225
1319,0.162425331325721
1320,0.09422645859133273
1321,0.1742366055605996
1322,0.1709622333098245
1323,0.257728063906254
1324,0.19210919901119466
1325,0.1870525788006563
1326,0.1713350694795704
1327,0.21007720053362922
1328,0.03
1329,0.1355311871322287
1330,0.07622355329229229
1331,0.24256488655411027
1332,0.230268557980785
1333,0.059612951142898024
1334,0.129568336112762
1335,0.1179000816030492
1336,0.160244365956755
1337,0.27074589111124
1338,0.05215807202940014
1339,0.2037531986166249
1340,0.1826605500210952
1341,0.21972798152918724
1342,0.1441829881390992
1343,0.1772750560165128
1344,0.2588265149199936
1345,0.048240791654625394
1346,0.3217740289490382
1347,0.05342993548239305
1348,0.1904427765196377
1349,0.2334302073185482
1350,0.2324173159807167
1351,0.135737586265677
1352,0.1167153707046978
1353,0.2342030207951025
1354,0.1740707459008971
1355,0.2262614604356682
1356,0.03
1357,0.13469887102284647
1358,0.2462599480182958
1359,0.3266135278509293
1360,0.219064852255254
1361,0.12650686852070264
1362,0.1515444111926102
1363,0.1801386944789316
1364,0.1353259459714593
1365,0.2126406091607191
1366,0.1157609963641101
1367,0.2335626213666838
1368,0.1612856241364529
1369,0.1992917177090915
1370,0.2277174710744655
